   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
03-03-2020, 4.746, 4.514, 4.526, 4.304, 4.001, 3.748, 4.091, 4.524, 5.172, 5.592, 5.646, 5.550, 5.179, 5.321, 4.332, 3.372, 3.533, 5.194, 8.490, 7.008, 8.148, 9.899, 8.301, 8.276
04-03-2020, 7.122, 7.495, 9.196,11.342,10.943, 9.072, 8.752, 8.882, 8.117, 8.593, 7.910, 6.749, 4.563, 3.259, 3.180, 3.070, 3.381, 3.711, 4.958, 7.596, 9.288,10.719, 9.561,10.205
05-03-2020,11.566,12.234,14.125,15.568,11.599, 8.767, 8.259, 9.553, 8.963, 7.560, 7.441, 7.399, 5.118, 5.017, 6.781, 5.731, 3.862, 7.404, 9.458,10.198,10.172,11.604,12.217,10.507
06-03-2020, 9.037, 7.833, 6.727, 6.555, 6.727,10.581,13.158,12.899,11.219, 8.074, 5.251, 8.766, 9.632, 8.811, 8.021, 7.956,10.215,13.646,17.429,18.203,24.425,27.738,27.774,25.750
07-03-2020,24.444,20.807,16.196,12.269,12.123,10.502, 9.026, 6.265, 4.611, 4.428, 5.972, 6.299, 7.941, 9.460, 9.922,10.176,10.260, 9.130,10.285, 9.331, 8.606, 8.927, 8.800, 7.908
08-03-2020, 7.467, 7.592, 7.886, 5.216, 2.204, 2.154, 4.549, 6.046, 6.549, 4.214, 4.424, 4.955, 4.223, 2.767, 2.079, 1.927, 2.560, 2.386, 2.718, 3.222, 3.661, 3.607, 3.986, 4.651
09-03-2020, 5.243, 4.640, 4.630, 5.267, 5.512, 5.346, 4.669, 5.407, 6.295, 5.857, 5.434, 5.325, 6.163, 7.400, 7.437, 7.145, 3.997, 5.676, 5.830, 2.705, 1.260, 0.995, 1.126, 1.347
10-03-2020, 1.025, 0.662, 0.467, 0.432, 0.358, 0.379, 0.410, 0.359, 0.391, 0.417, 0.557, 0.484, 0.491, 0.510, 0.577, 0.707, 1.045, 0.775, 0.812, 0.681, 1.365, 1.057, 0.810, 1.053
11-03-2020, 1.211, 1.915, 2.934, 3.320, 3.819, 3.672, 3.359, 3.374, 3.223, 1.786, 1.089, 0.960, 1.117, 1.107, 1.511, 2.276, 3.139, 3.122, 3.400, 3.341, 2.312, 1.734, 3.421, 3.367
12-03-2020, 2.846, 3.171, 3.958, 6.297, 6.250, 6.830, 7.277, 7.221, 6.679, 5.281, 3.071, 3.340, 2.504,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      
13-03-2020,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , 6.003, 5.728, 5.465, 4.865, 5.430, 5.487, 5.994, 7.258, 7.767, 8.365, 9.071, 6.527, 4.268
14-03-2020, 4.754, 4.246, 4.211, 4.728, 5.030, 2.911, 2.382, 2.383, 4.355, 3.925, 5.094, 6.532, 5.903, 2.540, 1.773, 0.962, 0.860, 1.231, 2.505, 6.746, 6.220, 6.075, 6.583, 6.316
15-03-2020, 4.735, 3.930, 3.451, 2.120, 1.923, 2.342, 2.905, 2.500, 2.303, 2.754, 2.492, 2.706, 3.280, 3.744, 4.298, 3.212, 3.592, 1.995, 3.931, 4.249, 5.578, 5.988, 7.866, 8.949
16-03-2020, 8.755, 7.984, 7.384, 5.735, 5.259, 4.742, 4.887, 5.589, 6.612, 6.353, 5.455, 5.164, 5.385, 4.654, 4.161, 3.943, 3.859, 4.829, 5.478, 8.445, 5.896,10.121,11.677,10.255
17-03-2020,11.751,15.557,14.080, 7.830, 6.628, 5.488, 4.887, 4.386, 5.101, 4.010, 3.745, 4.132, 4.627, 4.939, 6.751, 6.882, 4.758, 4.375, 5.416, 6.957, 7.468, 7.117, 6.779, 6.427
18-03-2020, 6.602, 5.821, 5.343, 5.248, 5.359, 5.730, 4.954, 4.584, 4.900, 5.424, 5.625, 6.003, 5.154, 4.145, 4.315, 4.902, 4.724, 6.210, 7.423, 7.698, 6.497, 5.503, 5.371, 4.865
19-03-2020, 3.689, 3.391, 3.719, 3.793, 5.017, 8.429,10.557, 9.571,10.427,12.974,14.009,12.757,11.410, 9.788, 9.447, 8.518,11.302,14.179,10.693, 8.776, 7.861, 8.213, 8.403, 6.841
20-03-2020, 5.673, 4.988, 4.831, 4.868, 4.566, 4.427, 5.245, 6.360, 6.102, 5.243, 5.550, 5.455, 5.593, 5.252, 4.253, 4.481, 4.079, 4.359, 4.846, 5.754, 5.315, 5.778, 6.230, 6.030
21-03-2020, 5.599, 5.378, 5.476, 5.673, 5.747, 7.340, 9.815,10.109, 9.551, 6.290, 4.848, 3.338, 2.519, 2.674, 3.555, 4.049, 4.004, 6.295, 6.782, 8.581,10.868,13.425,13.507,11.472
22-03-2020,10.509, 9.317, 8.837, 8.903, 9.500, 9.430, 9.734,10.323,11.031,10.278, 9.750, 9.801,10.837, 8.925, 9.109, 9.303, 9.080, 9.791,10.807,10.745,10.854,10.585,10.752,10.764
23-03-2020,10.097, 9.389, 9.056, 9.002, 8.511, 8.058, 8.254, 8.345, 8.238, 8.404, 8.445, 9.284, 8.948, 8.759,10.115,13.984,13.302,10.415,12.965,17.767,18.243,55.918,29.564,22.929
24-03-2020,23.986,22.882,25.436,19.455,15.474,14.382,14.571,13.686,12.394,11.738,11.955,11.349,11.488,10.988,11.408,11.658,11.724,13.347,11.835,13.281,15.741,17.637,20.163,21.002
25-03-2020,24.156,25.790,28.679,25.809,23.061,23.538,27.885,29.000,19.955,14.521,13.868,15.333,16.778,17.418,18.840,18.396,17.415,13.285,14.276,18.458,27.672,19.816,22.507,23.255
26-03-2020,21.861,22.816,24.493,25.337,27.168,29.323,32.288,34.231,35.453,30.120,25.521,21.576,20.870,19.991,20.160,19.498,16.814,17.076,22.227,26.059,27.543,26.540,26.778,28.484
27-03-2020,28.689,29.526,29.762,30.184,31.085,30.920,30.842,32.057,32.241,29.691,27.997,29.361,26.241,24.705,24.099,22.019,20.689,21.094,21.394,25.156,26.264,25.660,25.267,25.196
28-03-2020,23.472,22.212,21.984,23.217,24.321,24.866,25.502,25.908,25.830,21.953, 9.742, 7.261, 6.596, 5.690, 5.005, 4.424, 4.068, 4.067, 4.838, 5.607, 6.582, 6.004, 5.918, 4.919
29-03-2020, 5.632, 6.562, 7.097, 7.181, 5.560, 5.177, 5.811, 6.327, 6.878, 7.390, 6.613, 6.025, 6.285, 5.114, 5.220, 4.697, 4.694, 5.000, 5.072, 4.622, 4.615, 4.972, 5.439, 5.154
30-03-2020, 4.280, 3.713, 4.402, 5.037, 5.651, 5.736, 5.591, 5.316, 6.041, 5.736, 5.516, 4.817, 4.848, 4.889, 4.859, 4.718, 4.174, 4.364, 4.922, 3.994, 3.480, 3.391, 4.946, 5.451
31-03-2020, 5.928, 5.773, 5.399, 5.182, 5.116, 5.173, 5.406, 5.742, 6.150, 6.744, 6.594, 6.217, 7.257, 6.230, 6.291, 5.953, 5.801, 7.451,11.597, 8.262, 8.661, 8.389, 8.258, 9.355
01-04-2020,11.436,12.729,12.571,10.276, 8.974, 8.814, 9.036,10.627, 7.919, 6.664, 6.772, 7.436, 8.013, 7.208, 7.703, 8.682, 7.889, 6.374, 7.369,10.351,14.899,10.521,13.252,12.019
02-04-2020,11.028, 9.722, 8.758, 7.291, 7.989, 7.063, 7.626, 6.730, 6.266, 5.298, 3.603, 3.842, 6.021, 4.406, 4.283, 4.213, 4.088, 4.238, 5.099, 4.425, 5.542, 5.347, 4.824, 4.942
03-04-2020, 4.984, 5.220, 4.599, 4.739, 5.295, 6.296, 6.989, 8.437,10.146, 9.082, 7.322, 6.224, 4.776, 5.030, 5.264, 5.112, 4.211, 3.881, 5.347, 7.484,13.908,14.986,19.005,19.158
04-04-2020,19.297,18.913,19.373,20.326,19.618,16.731,14.974,13.040,12.043,10.762, 8.587, 4.293, 7.267, 6.010, 3.608, 2.868, 3.000, 2.730, 3.833, 5.505, 9.254,10.255,12.144,14.682
05-04-2020,17.495,17.590,13.179,12.106,10.479, 9.731, 9.976,10.196,10.005, 9.734, 9.581, 8.774, 7.405, 5.857, 6.289, 6.370, 7.125, 7.352, 8.019, 9.288, 8.742, 7.703, 7.444, 7.256
06-04-2020, 6.689, 6.787, 6.746, 6.926, 6.286, 6.194, 6.218, 7.784, 4.731, 3.905, 4.735, 4.910, 4.233, 3.333, 3.720, 4.499, 5.097, 4.034, 5.576, 6.387, 8.220, 8.106, 8.563, 8.224
07-04-2020, 8.524, 8.359, 7.790, 8.080, 9.119, 8.827, 9.030,11.316,11.729, 9.613, 7.075, 6.155, 6.581, 7.117, 7.324, 7.599, 9.897, 9.404, 7.906,12.481,10.743,14.849,34.120,30.694
08-04-2020,27.106,26.123,24.080,23.538,23.934,27.158,28.189,28.028,22.903,22.672,22.698,24.127,29.899,33.019,31.472,32.243,33.616,35.651,36.288,38.236,40.767,52.151,52.991,56.597
09-04-2020,52.783,53.988,57.264,62.724,60.960,59.321,66.781,66.047,61.321,49.420,34.569,32.248,25.656,25.767,27.234,27.944,18.363,15.071,15.359,23.474,26.842,21.583,20.248,22.139
10-04-2020,27.429,32.967,37.102,42.231,41.071,37.304,34.635,35.189,32.906,28.354,24.223,23.274,19.769,21.304,25.467,27.050,25.014,22.448,19.672,20.052,22.366,27.639,30.172,31.715
11-04-2020,33.050,31.958,30.623,30.969,30.080,28.465,28.736,25.793,20.130,18.708,17.040,15.182,14.571,14.906,14.040,15.050,13.856,15.340,21.396,21.073,19.323,22.510,23.078,24.118
12-04-2020,24.123,25.406,29.965,27.606,29.514,31.241,30.677,37.783,40.585,37.448,32.847,22.217,16.571,12.146,10.349,10.708,10.778,10.410,11.627,12.965,11.564,13.675,23.875,25.594
