   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
12-06-2022, 9.000, 7.000,11.000, 9.000, 7.000, 8.000, 7.000, 5.000, 7.000, 6.000, 8.000, 7.000, 7.000,11.000, 7.000, 4.000, 4.000,29.000, 8.000, 6.000, 4.000, 6.000, 6.000, 7.000
13-06-2022, 7.000, 6.000, 4.000, 4.000, 6.000,11.000, 7.000, 5.000, 4.000, 4.000, 3.000, 4.000, 5.000, 5.000, 4.000, 4.000, 3.000, 6.000, 8.000, 7.000, 5.000, 6.000, 8.000, 7.000
14-06-2022, 6.000, 7.000, 6.000, 6.000, 8.000, 8.000, 6.000, 6.000, 7.000, 5.000, 7.000, 6.000, 6.000, 6.000, 4.000, 3.000, 5.000, 6.000, 6.000, 7.000, 9.000,10.000, 8.000, 7.000
15-06-2022, 9.000,14.000,12.000,10.000,20.000,20.000,19.000,16.000,11.000,12.000,10.000, 8.000,11.000, 8.000, 7.000,11.000,14.000,13.000,13.000,10.000,13.000,12.000,10.000,14.000
16-06-2022,11.000,13.000,17.000,13.000,16.000,21.000,18.000,23.000,20.000,10.000, 6.000, 6.000, 8.000, 9.000, 6.000, 7.000, 6.000,10.000, 9.000, 6.000, 8.000,12.000,13.000,11.000
17-06-2022,12.000,16.000,14.000,11.000,11.000,15.000,12.000,10.000,14.000, 9.000,10.000,12.000,10.000, 9.000,13.000,11.000,13.000,15.000,11.000,16.000, 9.000,13.000,17.000,16.000
18-06-2022,17.000,18.000,16.000,15.000,12.000,11.000, 9.000,11.000,10.000, 7.000, 4.000, 8.000, 8.000, 9.000,10.000, 9.000, 9.000, 7.000,10.000, 8.000,11.000, 9.000, 7.000, 8.000
19-06-2022, 5.000, 3.000, 6.000, 7.000,12.000,11.000, 6.000, 6.000, 6.000, 6.000, 5.000, 5.000, 6.000, 5.000,10.000, 7.000,11.000, 9.000, 6.000, 5.000, 5.000, 7.000, 6.000, 4.000
20-06-2022, 6.000, 9.000, 6.000, 4.000, 6.000, 5.000, 5.000, 6.000, 6.000, 4.000, 6.000, 6.000, 6.000, 8.000,55.000,10.000, 8.000, 6.000,10.000,15.000,13.000, 9.000, 9.000, 9.000
21-06-2022,11.000,15.000,12.000,11.000,12.000, 8.000,10.000,15.000, 8.000, 7.000, 8.000, 8.000, 7.000, 6.000, 6.000, 6.000, 4.000, 5.000, 8.000, 7.000, 6.000, 9.000,11.000,13.000
22-06-2022,11.000,11.000,16.000,17.000,17.000,20.000,12.000,11.000, 9.000, 7.000, 6.000, 5.000, 6.000, 6.000, 6.000, 5.000, 7.000, 6.000, 8.000, 7.000, 3.000, 4.000, 6.000, 6.000
23-06-2022, 8.000, 7.000, 7.000, 9.000,10.000,13.000,11.000,11.000,15.000,19.000,12.000,10.000,16.000,17.000,22.000,21.000,18.000,17.000,15.000,13.000,16.000, 6.000,10.000, 9.000
24-06-2022,17.000,15.000,18.000,17.000,17.000,20.000,19.000,17.000, 6.000, 5.000, 3.000, 6.000, 6.000, 4.000, 5.000, 7.000, 7.000, 6.000, 6.000,10.000,10.000, 7.000, 7.000, 6.000
25-06-2022, 8.000, 8.000, 7.000, 9.000, 7.000, 7.000, 8.000, 9.000, 8.000, 8.000, 6.000, 5.000,10.000, 9.000, 8.000, 6.000, 5.000, 6.000, 8.000, 9.000, 8.000,12.000, 8.000, 9.000
26-06-2022, 7.000, 4.000, 6.000, 4.000, 2.000, 2.000, 3.000, 2.000,12.000, 7.000, 4.000, 4.000, 3.000, 2.000, 5.000, 4.000, 5.000, 4.000, 3.000, 6.000, 6.000, 7.000, 6.000, 8.000
27-06-2022, 5.000, 4.000, 9.000, 8.000, 6.000, 7.000, 6.000, 2.000, 4.000, 4.000,      ,-0.600,-0.600,-1.600,-1.600, 2.400, 0.400, 0.400, 2.400, 1.400, 0.400, 3.400, 5.400, 4.400
28-06-2022, 4.400, 4.400, 5.400, 4.400, 4.400, 6.400, 5.400, 6.400, 8.400, 5.400, 2.400, 5.400, 2.400,-0.600, 2.400, 4.400, 4.400, 4.400, 6.400, 3.400, 2.400, 4.400, 2.400, 5.400
29-06-2022, 5.400, 2.400, 1.400, 7.400, 6.400, 3.400, 3.400, 4.400, 4.400, 3.400, 1.400, 4.400, 3.400, 1.400, 3.400, 3.400, 2.400, 3.400, 4.400, 4.400, 3.400, 5.400, 5.400, 4.400
30-06-2022, 5.400, 7.400, 7.400, 4.400, 2.400, 2.400, 2.400, 5.400, 5.400, 3.400, 1.400, 0.400, 4.400, 3.400, 1.400, 2.400, 4.400, 3.400, 7.400, 6.400, 2.400, 0.400, 2.400, 5.400
01-07-2022, 4.400, 3.400, 3.400, 2.400, 2.400, 4.400, 4.400, 5.400, 4.400, 2.400, 5.400, 6.400, 3.400, 3.400, 4.400, 3.400, 4.400, 4.400, 3.400, 5.400, 5.400, 2.400, 2.400, 3.400
02-07-2022, 6.400, 6.400, 4.400, 4.400, 5.400, 5.400, 3.400, 2.400, 0.400, 0.400, 0.400,-0.600, 1.400, 3.400, 3.400, 2.400,-1.600,-0.600, 4.400,      ,      ,-0.600, 1.400, 1.400
03-07-2022,-0.600, 2.400, 3.400, 0.400,-0.600, 1.400, 2.400, 3.400, 2.400, 0.400, 2.400,-0.600,-0.600, 1.400, 5.400, 4.400, 2.400, 3.400, 3.400, 2.400, 3.400, 3.400, 3.400, 3.400
04-07-2022, 5.400, 5.400, 6.400, 4.400, 5.400, 6.400, 5.400, 6.400, 3.400, 2.400, 5.400, 4.400, 4.400, 3.400, 2.400, 6.400, 6.400, 4.400, 3.400, 1.400,-0.600, 1.400, 6.400, 3.400
05-07-2022, 4.400, 4.400, 4.400, 2.400, 2.400, 3.400, 5.400, 5.400, 4.400, 2.400, 3.400, 2.400,-0.600, 0.400, 1.400, 2.400, 2.400, 0.400, 3.400, 7.400, 5.400, 2.400, 1.400, 5.400
06-07-2022, 4.400, 1.400, 3.400, 5.400, 6.400, 6.400, 5.400, 4.400, 5.400, 0.400,-1.600,-1.600,-0.600, 4.400, 0.400,-0.600, 1.400, 1.400, 2.400, 2.400, 1.400, 2.400, 1.400,-0.600
07-07-2022,-0.600, 3.400, 3.400, 1.400, 2.400, 4.400, 4.400, 5.400, 7.400, 6.400, 2.400, 2.400, 3.400, 5.400, 6.400, 4.400, 1.400, 6.400, 5.400, 2.400, 5.400, 8.400, 9.400, 9.400
08-07-2022, 9.400, 8.400, 9.400, 8.400, 7.400, 6.400, 4.400, 8.400, 8.400, 7.400, 5.400, 3.400, 0.400, 3.400, 5.400, 3.400, 3.400, 4.400, 3.400, 3.400, 6.400,10.400, 6.400, 1.400
09-07-2022, 2.400, 3.400, 3.400, 3.400, 2.400, 4.400, 4.400, 3.400, 3.400, 3.400, 3.400, 1.400, 2.400, 2.400, 1.400, 3.400, 3.400, 1.400, 2.400, 5.400, 5.400, 5.400, 6.400, 5.400
10-07-2022, 6.400, 6.400, 6.400, 5.400, 4.400, 4.400, 4.400, 4.400, 3.400, 4.400, 5.400, 5.400, 5.400, 5.400, 6.400, 6.400, 4.400, 3.400, 4.400, 6.400, 5.400, 4.400, 4.400, 3.400
11-07-2022, 3.400, 4.400, 4.400, 3.400, 5.400, 6.400, 5.400, 7.400, 6.400, 6.400, 6.400, 4.400, 2.400, 3.400, 6.400, 5.400, 6.400,10.400, 7.400, 5.400, 3.400, 5.400, 6.400, 9.400
12-07-2022, 9.400, 7.400, 9.400,13.400, 8.400, 5.400, 7.400, 8.400, 7.400, 5.400, 7.400, 4.400, 1.400, 3.400, 6.400, 5.400, 2.400, 3.400, 4.400, 6.400, 8.400, 8.400, 4.400, 7.400
13-07-2022, 8.400, 5.400, 2.400, 3.400, 2.400, 2.400, 5.400, 9.400, 9.400, 5.400, 2.400, 5.400, 3.400, 0.400, 3.400, 4.400, 4.400, 4.400, 4.400,11.400,13.400,10.400, 8.400, 8.400
14-07-2022, 6.400,11.400, 8.400, 5.400, 8.400, 8.400, 6.400, 6.400, 5.400, 5.400, 5.400, 6.400, 4.400, 4.400, 5.400, 6.400, 5.400, 5.400, 6.400, 5.400, 3.400, 6.400, 6.400, 5.400
15-07-2022, 4.400, 2.400, 2.400, 4.400, 6.400, 4.400, 8.400, 5.400, 2.400, 2.400, 1.400, 2.400, 2.400,-0.600, 2.400, 3.400, 2.400, 3.400, 3.400, 4.400, 3.400, 7.400, 5.400, 5.400
16-07-2022, 6.400, 4.400, 2.400, 5.400, 4.400, 3.400, 6.400, 6.400, 5.400, 3.400, 2.400, 0.400, 2.400, 3.400, 3.400, 5.400, 4.400, 2.400, 4.400,10.400, 8.400, 6.400, 4.400, 7.400
17-07-2022, 7.400, 9.400, 7.400, 5.400, 3.400, 3.400, 5.400, 8.400, 7.400, 4.400, 2.400, 3.400, 3.400, 3.400, 2.400, 2.400, 4.400, 7.400, 7.400, 5.400, 3.400, 6.400, 9.400,13.400
18-07-2022,11.400,11.400,15.400,14.400,12.400,13.400,13.400, 9.400, 8.400, 9.400, 6.400,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      
19-07-2022,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      
20-07-2022,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , 5.400, 8.400,10.400,12.400,14.400,11.400,11.400, 8.400,11.400, 9.400,13.400,11.400, 8.400, 8.400
21-07-2022, 6.400, 7.400,10.400, 7.400, 7.400, 6.400,11.400, 8.400, 8.400, 7.400, 9.400,14.400,12.400,13.400,10.400, 9.400,10.400, 8.400, 6.400, 8.400,10.400, 7.400, 7.400, 6.400
