   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
18-02-2019,11.741, 8.241, 8.141, 6.841, 8.241, 7.141, 8.841,11.641,12.941,14.141,15.141,11.941,10.641, 7.341, 7.441, 5.441, 4.741, 6.341, 7.141, 5.641, 4.041, 7.441, 6.141, 6.241
19-02-2019, 5.718, 5.618, 7.818, 8.318, 4.918, 6.418, 6.018, 5.518, 6.718, 7.818, 9.618, 7.418, 6.318, 6.118, 6.518, 7.818, 6.918, 7.618,10.218, 9.918,10.218, 7.418, 7.118, 7.518
20-02-2019, 6.995, 7.595, 9.095,10.595,13.795,12.295,13.995,12.795,11.695, 9.695, 7.595, 9.995, 8.595, 6.195, 7.095, 7.995, 8.695, 9.095,11.995,14.395,13.495,10.395,12.495,13.295
21-02-2019,12.573,15.173,17.373,17.973,14.773,13.373,14.473,14.273,14.173,15.173,12.473,11.973,10.273,14.673,13.973,15.573,17.273,16.973,19.673,19.373,21.373,23.973,20.973,22.573
22-02-2019,15.950,17.750,18.850,13.450,16.750,11.550,14.750,10.650,10.750,12.850,27.350,33.150,28.750,30.850,24.050,22.050,21.250,24.850,29.450,27.150,37.350,29.850,26.550,29.350
23-02-2019,28.227,27.827,28.427,24.527,25.027,20.827,22.927,25.927,25.427,29.427,31.927,31.027,25.127,21.627,21.627,21.227,21.627,25.027,29.727,34.127,39.627,49.827,42.427,39.327
24-02-2019,40.605,32.805,40.505,39.905,37.805,36.505,31.905,28.305,28.305,28.005,35.305,50.005,36.005,27.105,30.605,27.905,27.705,31.405,36.205,44.405,43.705,46.605,50.405,50.505
25-02-2019,48.482,45.282,46.482,45.282,44.982,45.282,52.782,46.082,47.782,54.582,50.982,49.082,36.282,28.482,23.982,15.982,34.882,35.682,36.482,38.582,43.482,43.682,44.082,45.782
26-02-2019,45.859,33.659,42.659,42.859,43.459,44.259,42.659,50.059,51.559,54.559,54.759,55.859,41.659,38.459,40.559,45.159,48.359,47.059,40.659,52.359,64.259,65.059,60.159,55.759
27-02-2019,53.736,52.036,53.636,49.336,50.936,51.236,53.536,54.736,51.636,50.936,42.636,60.536,47.936,32.136,31.736,31.436,28.436,26.636,39.436,45.236,50.636,56.036,57.036,58.136
28-02-2019,52.314,53.014,50.914,47.814,44.814,44.414,51.314,35.114,25.814,20.214,13.314,10.214, 9.014, 9.214, 6.514, 6.514, 8.114, 7.914, 8.214, 7.914, 9.814,11.314,11.114,12.614
01-03-2019,13.091,12.691,10.491,15.091,27.591,45.691,51.991,44.491,25.091,27.091,28.691,28.791,29.091,28.391,24.091,22.491,25.991,29.491,29.291,29.391,30.091,24.691,16.791,11.291
02-03-2019,11.868, 6.368, 7.768,11.468,11.568, 8.168, 6.468, 4.968, 5.868, 7.168, 9.368, 6.468, 4.068, 3.768, 5.868, 9.168, 9.368,11.668,11.968, 9.268, 9.768,10.268, 9.568, 6.368
03-03-2019, 6.145, 3.345, 1.245, 4.345, 2.645, 3.045, 3.145, 3.245, 3.545, 3.145, 3.945, 5.345, 5.045, 8.945,10.645,10.445, 5.545, 5.545, 6.745,11.145, 9.545, 6.045, 7.045, 7.045
04-03-2019, 7.523, 6.723, 1.823, 3.423,-0.077, 1.623, 3.423, 5.123, 4.723, 6.723, 3.823, 5.123, 5.723, 5.323,-0.177, 0.323, 4.123, 4.923, 4.823, 3.723, 3.123, 3.923, 2.523, 5.423
05-03-2019, 3.200, 4.000, 3.700, 2.600, 3.300, 2.400, 4.100, 2.200, 3.900, 6.100, 5.300, 4.800, 6.100, 4.300, 4.500, 6.500, 3.600, 5.400, 7.100, 5.800, 6.800, 7.600, 8.400, 7.500
06-03-2019, 6.477, 7.077, 7.877, 9.677, 7.477, 6.577, 7.977, 7.077, 6.377, 7.577, 7.377, 8.077, 9.777, 9.677, 8.177, 8.977, 7.777, 6.277, 5.677, 1.977, 4.377, 5.977, 4.077, 3.377
07-03-2019, 4.155, 6.055, 2.655, 4.255, 4.555, 3.855, 4.555, 3.355, 4.155, 4.255, 3.955, 3.655, 2.655, 5.355, 2.755, 4.555, 7.855, 5.955, 6.855, 5.455, 5.355, 6.155, 4.755, 4.855
08-03-2019, 4.632, 4.732, 6.432, 5.532, 3.432, 4.932, 3.832, 6.632, 9.032, 9.732, 8.632, 5.732, 7.132, 5.932, 7.832, 4.832, 6.532, 7.332, 6.332, 4.732, 3.932, 1.132, 4.132, 3.632
09-03-2019, 1.709, 2.309, 6.009, 5.109, 7.609, 9.409,11.209,10.109, 9.709, 9.909,13.409, 9.609,12.609, 6.709, 7.409, 5.709, 9.609, 8.509, 9.909, 9.109, 9.709, 8.409,10.609,11.409
10-03-2019, 9.386, 9.886, 5.486, 4.986,-0.514, 6.286, 4.686, 6.786, 6.386, 1.086, 0.986, 1.186, 2.586, 1.286, 4.386, 0.286, 1.986, 2.386, 4.686, 4.286, 4.886, 3.086, 3.886, 2.886
